Tiempo_s,COM4_uV,COM7_uV
24.864,-3.009203023758217,-10.094804293267096
24.868,-1.2229612188707384,-13.242762981073044
24.872,-1.748817327360122,-10.33774584213915
24.876,-4.085900068172522,-8.118843544779324
24.88,-3.629741508458294,-9.813433071167813
24.884,-1.6236780219390419,-8.213695150961176
24.888,-1.2079869232754477,-6.062586900435058
24.892,-1.059062943476401,-9.540308798644087
24.896,-0.023834924570706906,-11.754297586316795
24.9,0.2808360104873773,-10.376149436976759
24.904,-0.7370741447767639,-12.617406323601028
24.908,-1.5284356662945453,-13.964182957954407
24.912,-0.9639855332316668,-7.587771129970699
24.916,-0.18581426711643842,-1.9452720300293542
24.92,0.07343455124822318,-1.9049629812281617
24.924,1.851352126673902,-0.21302925978460724
24.928,4.325889503363978,2.2782600592957065
24.932,3.0842085515079365,-0.49482762689074633
24.936,0.6403077214102143,-3.2723666348553295
24.94,3.201086591658047,-1.114800954127435
24.944,6.4660777938687986,-0.8695305645168178
24.948,4.071935460033858,-5.0982878466320205
24.952,1.979068917556551,-5.962990261036222
24.956,5.268467642606155,-3.05166047113914
24.96,6.814856436591967,-4.782202929294037
24.964,2.628954371091501,-8.700672166552344
24.968,-0.9306458074922476,-4.214011789414681
24.972,-0.6666264604052888,5.516395466444424
24.976,-0.023974423892570318,8.245489291534453
24.98,-0.18240231224408776,3.6956511030824246
24.984,0.4816500149945791,-0.7855037081439505
24.988,1.5728194930783026,-3.5233800723070363
24.992,1.810284812658315,-4.091877994386095
24.996,2.0761851146808015,-1.3073521296081663
25.0,3.544997342225077,1.0302388823589599
25.004,4.505968944026925,0.044424868024315334
25.008,3.0044452352271573,-2.054937310766023
25.012,0.5888939434964277,-5.319060864029417
25.016,-1.1115097324229666,-9.090415892927147
25.02,-2.7133510404606818,-6.927649341764613
25.024,-2.5409755256998694,-0.34784157464761867
25.028,1.452614495374266,-0.6404379146955212
25.032,4.8446534236466094,-6.293312684590743
25.036,3.4632507013943963,-4.176671344801644
25.04,2.021076148105278,4.1981804680733115
25.044,3.904375548229419,6.6881584520113835
25.048,3.5875366551108545,5.001859951123759
25.052,-0.3267611890929829,7.57679211944366
25.056,-0.9364863584621395,10.634680022163012
25.06,2.2619666320426575,8.597643457571536
25.064,3.3596076615953465,6.94258744959757
25.068,3.252608975010663,10.194089207682529
25.072,4.850828700398276,13.210088885288947
25.076,4.635278231367291,11.257473584492296
25.08,2.2847767611555136,7.079183772681051
25.084,2.9958589736380694,6.00719018417787
25.088,5.768900904645428,8.519891335521605
25.092,6.378832891569693,8.41571883756675
25.096,6.306583125828649,2.032787039340327
25.1,6.496663620880347,-3.6970898219995747
25.104,5.300513678241736,-1.6539749089663562
25.108,4.80232203476189,3.035545434129847
25.112,5.725128929130436,1.8082414199948635
25.116,4.689938869349314,-2.9830033271468217
25.12,2.9969342782993738,-2.5396624249362034
25.124,3.399370305873868,4.0004344182666856
25.128,3.1722607497241393,8.209581149331653
25.132,2.2232041177713318,5.309908587491122
25.136,3.4735250765212426,-0.045346400808396914
25.14,3.7941192559196866,-2.709960857386096
25.144,1.5457624243580885,-2.9479121060426117
25.148,2.389594966019831,-3.0910570639419666
25.152,6.4724688953596035,-5.651949115244862
25.156,7.392801540867204,-10.212654252932586
25.16,5.191262563200314,-10.763586792205743
25.164,4.339134096501774,-5.192817505708687
25.168,4.936890033267658,-0.9918793648697319
25.172,4.520241834229859,-1.8788594733607837
25.176,2.1294994005684242,-2.232382413197465
25.18,-0.32171788524343026,-0.4894594796009244
25.184,-0.1615417390977114,-1.1561825642707477
25.188,1.1052674913112703,-2.785606291948447
25.192,0.9357393883820053,-0.20860023267219518
25.196,1.0010617994806057,3.53264443522204
25.2,1.607486218678841,1.6364356686693182
25.204,0.5385357197038038,-3.04652376616416
25.208,0.09967965938403567,-3.026316766463749
25.212,2.0937527337216966,-0.8371094679588396
25.216,2.3516284877803253,-2.890069254591012
25.22,0.7223624236746944,-5.039884225616026
25.224,1.6247367694214419,-1.7377454793654876
25.228,2.4531875371647858,1.606433463726122
25.232,-0.4593007080883369,0.5681953065716682
25.236,-1.861787304652119,-0.22798385602833404
25.24,1.6083109622188214,0.7616959873215757
25.244,4.543424730529516,0.2030814172833486
25.248,4.054436430641957,-0.27603305339613426
25.252,2.9843630541874333,1.8869303311138783
25.256,2.0924257732734928,3.0379956553184986
25.26,0.6723601514137929,-0.05733752967237771
25.264,0.4052611997694142,-3.9191575327314885
25.268,1.928951101776297,-3.4855726042933273
25.272,2.9851276630413155,0.3562344635494772
25.276,2.2444237527028945,2.5867345169910867
25.28,0.7675878485879807,3.482467147533347
25.284,-0.449932218122876,6.636430039779373
25.288,-1.5596744146966626,7.580311795831747
25.292,-2.7319312829355358,1.7128025691782474
25.296,-3.909271947553601,-1.6940449235740567
25.3,-5.077737643914769,4.489922186369212
25.304,-5.521663040848203,9.493652661554583
25.308,-4.569997256571681,5.732900440494806
25.312,-3.4289427884391253,3.0442906830427754
25.316,-3.357899690551699,7.226721810766792
25.32,-3.1835467227117356,9.311047762436036
25.324,-2.2083828177696603,3.8040505113763823
25.328,-2.4561913732782132,-2.194648469050544
25.332,-4.3192511377184335,-2.2052863044572044
25.336,-4.733747216359996,-0.3360195540697575
25.34,-2.967362159763537,-2.0582672463365315
25.344,-2.244231892514868,-3.1303045409467374
25.348,-3.46393601053898,0.7222961987687819
25.352,-4.216043329831631,2.780095318085182
25.356,-4.3019736299668825,-1.0372720617768008
25.36,-4.708783862261867,-2.990635655520377
25.364,-3.4933468179294547,0.7373651136343877
25.368,-0.09849850186086417,4.48344189614094
25.372,1.5120090282426126,5.493528842099289
25.376,-0.11822930435390289,5.037353346484574
25.38,-1.0449629627385866,3.548999650428388
25.384,0.37240148528390304,2.1579608390235396
25.388,0.6370497361055851,0.6399254009970958
25.392,-1.6000986978695788,-1.9159883201157752
25.396,-2.2451401871995555,-2.3106111055618452
25.4,1.2112280173108059,-0.8441961580066817
25.404,4.592195353955982,-3.5824658611804683
25.408,3.5687082819269245,-6.765395028428575
25.412,0.4873500703582681,-1.93069754723426
25.416,-0.8150113205615506,2.9163776485720705
25.42,-0.8305709897725557,-2.641220598268502
25.424,-0.3881991517330967,-8.743491225795553
25.428,1.062605501561224,-4.897078581229446
25.432,1.7039520461890076,0.5341853482565719
25.436,0.16762197505561505,-0.06771268997257973
25.44,-0.7484033171923389,-1.5786556027308132
25.444,0.172996111735241,-1.554129643194032
25.448,0.04890907703715541,-3.023767679670164
25.452,-1.4280535442645463,-4.468031835746774
25.456,-1.400240210218457,-4.59231996915879
25.46,-0.1454125940137403,-6.451940476893581
25.464,-0.0641237533718868,-8.274477226560487
25.468,-0.8648082057833157,-5.708298861043841
25.472,-1.3467511035850865,-1.7250763551332007
25.476,-1.9336188328847028,0.8499050750233526
25.48,-2.618329206288581,4.5058132612411
25.484,-2.363615135215671,5.97569337141473
25.488,-1.0297288441646313,0.7828687477074423
25.492,0.15985585705728023,-2.879051539293231
25.496,-0.4993445547128439,1.8240686481886739
25.5,-2.8517927301894854,6.377877469048393
25.504,-3.8068991156050425,4.534782544904065
25.508,-2.0553212916410186,1.7904700310210764
25.512,-0.6451886809590468,1.0864970422742708
25.516,-0.8134463277135402,0.8365300399349547
25.52,-0.18333858925821833,1.770152653297255
25.524,0.5944681408649866,2.0592024043170234
25.528,-0.7772326790297228,-1.0919279167913132
25.532,-1.5907464198424601,-2.4809957489549506
25.536,0.7298122669559066,2.7411642716024422
25.54,2.511375583395048,7.84792157759378
25.544,1.2704033096829992,6.1745011484439845
25.548,0.35752356531625173,3.6701824478368366
25.552,1.2989284483574284,6.468876837669949
25.556,1.7349512231034807,7.996554814330849
25.56,1.6677870414828138,2.2873553685170087
25.564,2.1618145548117766,-2.702140842145374
25.568,1.1921975798120155,1.0183913139633667
25.572,-1.22618009342031,6.752244634214703
25.576,-0.6899301355481896,4.947674529994873
25.58,2.49624686113603,-0.4390524460876071
25.584,2.1807617340020022,0.27834591955758015
25.588,-1.3896583576754353,4.860551825844498
25.592,-1.5725330333084169,4.6828628707619755
25.596,0.7840121381272858,2.4026839776721083
25.6,-0.7272470792065164,3.5799415851956047
25.604,-4.0122652711935824,2.6345802202324435
25.608,-2.7263203354911996,-0.5889701370072027
25.612,1.0682566533943918,3.8999387474374556
25.616,2.276621946517761,9.22481420065242
25.62,1.6840495169756597,1.0774467208707188
25.624,1.433920264274153,-8.219882689064889
25.628,1.8109093000084528,-3.129083318639567
25.632,3.5536980498246393,2.5896011480737178
25.636,5.36074667766452,-1.4773279338740135
25.64,4.157493589623699,-1.6676188931834215
25.644,0.9979117946151435,4.123063616559728
25.648,-0.5375879621025714,3.182725020760218
25.652,-0.004957276179668124,0.7528927919644781
25.656,1.0054113617735276,7.1037073567990605
25.66,1.9580509276221432,12.265326156083216
25.664,3.3494583461693668,7.97117291040653
25.668,4.072411548236072,2.289264826956142
25.672,0.9565326485094121,-0.7484335642862634
25.676,-4.099783717726867,-2.4308932497698006
25.68,-3.7699035716251226,0.005605454275669608
25.684,0.5325309504624551,1.858117632717684
25.688,0.0657763653174156,-3.7323824962438854
25.692,-2.8263903428333177,-8.097279678708546
25.696,-0.48759213214834757,-5.429743211964253
25.7,3.1425754703305646,-5.759455074785379
25.704,2.918553563750801,-9.371333271068016
25.708,2.391009854334788,-7.137305535304256
25.712,2.537512327298906,-4.553713801977592
25.716,1.6638904504557803,-7.130432244151437
25.72,2.3978984233373684,-6.417027461816285
25.724,3.910623610558311,-1.2550831401433968
25.728,2.462095387095403,2.3362994800269927
25.732,0.964111965934979,6.697626115640414
25.736,1.5685320313951328,9.903439508454358
25.74,1.039927575664458,5.585041376172541
25.744,0.7636710529066464,1.2394838960193653
25.748,2.852619755061715,1.4548306249094964
25.752,2.991876664243966,-4.96495809382804
25.756,1.465500726638239,-14.643201875971139
25.76,3.2470173423818096,-9.69084141245975
25.764,4.812105722657232,3.9624015147232257
25.768,2.3587666201723536,6.671937972123466
25.772,1.8212496192518886,1.5459514714546545
25.776,4.745076092288093,1.7959823191493398
25.78,4.642596907083071,5.011535931704281
25.784,2.0380255010007504,3.788577509040821
25.788,1.6398023180350418,0.12932841674915574
25.792,1.467137328847885,-0.6371700084273559
25.796,0.09392418913321077,2.1067062431539805
25.8,0.4856006852799811,4.975577287751062
25.804,1.6936641092332885,5.51034463118397
25.808,1.1756674696893015,3.0612353527043115
25.812,0.33496483619231865,-2.4164670171352824
25.816,-0.45055029383181167,-6.456155649111619
25.82,-2.0417236535132566,-3.200198974382496
25.824,-2.5208165332115504,2.8456091744770973
25.828,-1.9755658535890153,3.1403361417278868
25.832,-3.5652512360430304,0.3074669869095006
25.836,-6.389115803715589,0.2856404982545526
25.84,-6.991652359198683,0.9488000365848712
25.844,-5.70437148147909,-0.24500880403476022
25.848,-4.597145055785851,-1.538076305887383
25.852,-3.801852477995314,-1.1574053777504285
25.856,-2.95229779327107,1.388757409706895
25.86,-3.1219372937168712,2.487858705384239
25.864,-4.868758972905637,-1.8479814366511058
25.868,-5.252487322858098,-5.630178947346132
25.872,-2.1694925821525315,-3.4397114750165354
25.876,-0.03546290045451128,-3.4533800413036753
25.88,-1.8996145888663172,-8.405208445330828
25.884,-2.7084995895065442,-6.7579139001172654
25.888,-0.48730054469446116,1.6079690782268123
25.892,-0.33989241983249696,4.194844985839101
25.896,-1.8832427924991326,1.6056044883899219
25.9,-0.6930963527726555,1.4471548061993298
25.904,0.6279640239868023,1.3762993853841765
25.908,-1.1449982698097145,0.7724817104745503
25.912,-2.7373964701071074,3.860244225986806
25.916,-2.282016118970112,5.807234995136151
25.92,-1.3913839043843304,1.5954643605521586
25.924,-0.08776127075252027,-2.8196411259662675
25.928,0.9956974839670669,-4.593767320877083
25.932,0.460045552368318,-6.685983034208608
25.936,0.22407388485429758,-5.203138040279322
25.94,1.3799747037076646,0.8814952232535207
25.944,0.8988614831147059,1.1261148043253044
25.948,-1.7485724327111365,-5.901109198218627
25.952,-3.2455252654844955,-7.3933373596741685
25.956,-2.8214046235657646,-1.4313699837902147
25.96,-1.8429662584824213,0.8572195171689376
25.964,-0.5340051935712085,-1.0986522781453454
25.968,-0.13462146472493042,0.7118322395570935
25.972,-1.9351874514669871,3.413441413069913
25.976,-3.45570899226886,-0.2509617498088632
25.98,-1.871402640815373,-6.067325314072665
25.984,1.335003909751514,-7.117091125078267
25.988,3.1367780822972327,-5.865783655354524
25.992,3.052602508201953,-6.211679333941772
25.996,2.9626579563669466,-5.427208056327009
26.0,4.001197853737723,-0.964687318556912
26.004,4.370190154235695,3.100716487415685
26.008,3.028579430170923,1.295851037863006
26.012,2.5838060626392028,-3.8819891444945602
26.016,3.3736061395566925,-4.165209472636015
26.02,1.9004120257848873,1.071746735007551
26.024,-1.053515403235743,4.148438757598608
26.028,-1.473979421425671,3.4780961830369144
26.032,-0.4440168114869065,3.9532582826883047
26.036,-0.9652027719169787,5.169938230912365
26.04,-2.1016547027768784,4.269067464434535
26.044,-2.266840797439604,3.6528416189234996
26.048,-1.0954087946613482,4.774832052297187
26.052,1.1447396146868964,3.3127312623486738
26.056,1.8880491479906871,-2.3883396352078883
26.06,-0.3420662609223688,-6.306848911493154
26.064,-2.487580108145902,-4.304963383003116
26.068,-2.457472335968343,-2.472357957678703
26.072,-1.7433835726047804,-5.904994366377721
26.076,-1.0648255917731633,-7.072520152402916
26.08,-0.5344867957807448,-0.821582314859965
26.084,-0.7776993387194762,2.5840440286952493
26.088,-0.9140480427670732,-2.717428758916488
26.092,-0.8321059516626887,-6.156888868641985
26.096,-2.2774471872459126,-2.988301818778541
26.1,-3.934719057549991,-2.768932401835446
26.104,-2.689323090341743,-8.005976646652325
26.108,0.2236964074137766,-10.105217004596309
26.112,1.5363294721484184,-7.553308309670856
26.116,0.8937566262256981,-6.751278790513883
26.12,-0.7241559810557594,-8.603390464901842
26.124,-2.7268876905074393,-9.493311548919
26.128,-3.8867206828710787,-9.55339423513889
26.132,-3.1905988640750005,-11.187492198015505
26.136,-1.611845694890405,-13.812095107073933
26.14,-1.2038006391651428,-13.097161067456657
26.144,-2.364722514930804,-5.559312160225866
26.148,-3.4006181040600643,3.3944604120091943
26.152,-2.921688529851273,3.700583145254482
26.156,-0.7428150406767895,-2.273966170848098
26.16,1.9354582427282558,-3.647085696573438
26.164,1.7732311679324395,-1.8845587334946408
26.168,-1.9215612666466473,-4.297849274395281
26.172,-3.0875199698537914,-6.760418239081371
26.176,1.294768716936265,-5.052170771258529
26.18,4.17188661578554,-4.240296502985
26.184,1.4934950850294995,-5.669654788323655
26.188,-0.6992569987008077,-5.588578274723894
26.192,0.08319795326594859,-4.4235249860330565
26.196,-1.0361699881589805,-3.7701572295038717
26.2,-3.9768362854315065,-3.9918618198083733
26.204,-3.983641335256695,-5.311812594577022
26.208,-1.2112169417595453,-5.37295515549757
26.212,1.1414102460533022,-3.810885798902573
26.216,1.7465115731839056,-3.8436254587323084
26.22,0.34291822006782,-4.0714791193364785
26.224,-1.4418055667074867,-1.8439299664533157
26.228,-1.0621493137847189,0.6011958711717633
26.232,0.49486963304397436,2.155431649095128
26.236,1.1137890038154263,1.9333131605628249
26.24,1.262267537411219,-1.5606091590920408
26.244,0.5500112792868596,-2.0661181718256545
26.248,-1.4996639554266649,3.77205078070533
26.252,-1.8311415441879206,5.731137253873859
26.256,-0.07956972347217184,1.1129445587888727
26.26,-0.6651817139236402,-0.7495283289611105
26.264,-3.085901778651346,-1.2910734080352562
26.268,-3.086720728740149,-4.947106525562741
26.272,-2.2907252366673543,-3.6583058322236215
26.276,-2.9936354968160632,3.7477582792024857
26.28,-2.314834760517982,6.380399868850224
26.284,-0.5760217969420385,3.3511376739387666
26.288,-1.6639436945144381,1.2214608761765824
26.292,-3.7271391792094666,0.20904235872905197
26.296,-3.527932854545974,0.4570795581177358
26.3,-3.537188059736283,2.716134282353655
26.304,-4.7476024248985915,2.420137184355399
26.308,-3.638206543259206,-1.2162851735693558
26.312,-0.6562775092738335,-2.5316419157860093
26.316,-0.21827090987838638,-0.8563058281806128
26.32,-2.36126002740257,1.09611663758219
26.324,-3.0345916184464596,3.0032753118810875
26.328,-0.9401446154636142,1.6804593738781022
26.332,0.8932129579061219,-3.2555880149778433
26.336,0.06746377087080885,-1.4403499640487256
26.34,-1.344572491360358,9.04263121497636
26.344,-0.5634349958464185,12.68990586914639
26.348,0.626235015685412,6.432546716893851
26.352,-0.21342003581561947,5.8019343249952335
26.356,-0.708722987249792,11.606059466984668
26.36,1.2132127938264445,11.56225502131973
26.364,2.341689183336902,9.348409268491928
26.368,0.7919638593583604,12.922281615838136
26.372,0.5093286646069157,14.914995783194852
26.376,3.9014442327150394,11.027775302310012
26.38,7.506255410572497,9.287636726655208
26.384,8.352788048617802,11.37364427309183
26.388,7.5088910680218985,11.195992437793231
26.392,5.951646341679075,8.275964825894123
26.396,3.5965894798942357,6.4376756373920525
26.4,2.2119164538029725,7.936188121977747
26.404,3.2602822982970947,12.757355663783265
26.408,4.552163610436478,17.168332923179097
26.412,4.059059224951742,17.047853783306206
26.416,3.677277530872991,13.491810190212359
26.42,5.146010800568644,9.333958455156894
26.424,7.036926942183635,6.063644544323537
26.428,8.168370741462901,6.689612520573171
26.432,8.402466112359534,10.925054007060565
26.436,6.8789263186447425,11.789615474804094
26.44,4.694244036900848,8.381516388678524
26.444,4.654699357355456,8.988944375736212
26.448,5.184512367448447,13.614569306320163
26.452,2.704428007573149,13.69585464766013
26.456,-0.17491435063407712,10.177508207744104
26.46,0.8035021643067992,8.624189224870292
26.464,3.3539337329642933,6.192297331420005
26.468,4.59683486014677,2.715672516853523
26.472,6.259872410315753,4.446432429228636
26.476,7.911514919341008,8.645864747998827
26.48,6.446111001596586,8.360798698325848
26.484,3.3842679731980017,6.1745095994543995
26.488,2.0988269623939466,5.1931694091251295
26.492,1.817388244604973,3.836320024352977
26.496,1.4746781349111608,3.849896679151188
26.5,2.2452860152434777,4.761948654099317
26.504,3.3251597528370054,2.4753823834039927
26.508,2.514145767783849,0.8444125910970204
26.512,0.6401836631781648,2.7635646922125527
26.516,-0.11236820960756555,0.7396964868196214
26.52,-0.2694022449746347,-3.9338516827908236
26.524,-1.0226419319006568,-1.041942893391603
26.528,-0.29406651040296605,3.6991086091716223
26.532,3.32513206012974,0.1708574313317861
26.536,5.292923530809897,-3.0844874705745866
26.54,2.398995807328556,0.9625640618947688
26.544,-0.00037218819461770636,3.2144823283910124
26.548,1.7300133374728308,1.7607385518035805
26.552,2.585960147106533,5.407738810883984
26.556,0.7634403803727858,12.17982363797229
26.56,0.5287316440323576,13.113952014928167
26.564,1.0423416089675466,8.493349984104823
26.568,-0.4828028449704225,3.310039004291365
26.572,-1.0461458561084758,-0.8532135416613897
26.576,0.07784303599280773,-3.389674643842838
26.58,-1.0461818433993462,-3.8920422587843646
26.584,-3.5492959963376256,-2.789951799780855
26.588,-3.90097787544613,-0.21873821541145588
26.592,-2.632100237077467,1.4706017140665892
26.596,-0.9250264168532238,-1.218666199937875
26.6,0.4988083458760151,-4.558808467677995
26.604,-0.10116710512147575,-0.8542868426083423
26.608,-1.5499860718408645,6.927900424693011
26.612,-1.32629468733731,8.113285806770925
26.616,-0.6003901434076664,1.6976935737664327
26.62,-0.2932407138428885,-4.092677289566691
26.624,0.436335633081129,-5.517941550964313
26.628,-0.12477172937208647,-4.270208338337341
26.632,-2.1925207702365013,-1.768815129118675
26.636,-1.9582907458975822,-0.35482054464827684
26.64,0.062037474351142485,-2.193075568247707
26.644,-0.2786825222546012,-3.9499489792557085
26.648,-1.2532315208226223,-1.2784364710717426
26.652,0.3046767248633149,1.0128330809245085
26.656,0.8786768973488308,-4.12395362708093
26.66,-2.0289609444201484,-9.984569343042011
26.664,-3.4927277302317403,-6.44768120038291
26.668,-0.5434190713592204,-0.5785138955593823
26.672,2.187434603741605,-2.278922313249325
26.676,1.1026182429528166,-4.550121277896366
26.68,-1.4433860844978592,-2.0314194100230623
26.684,-2.9913358577226896,-2.491463470470613
26.688,-3.53777993019576,-5.614519549198846
26.692,-2.913007417477635,-3.5875382858688596
26.696,-1.897959672661075,0.10057581553865447
26.7,-2.036224898567642,0.6784013042878527
26.704,-1.4925892617325665,1.7967358564676914
26.708,1.7583132107850046,2.496392925729026
26.712,4.053498461893672,0.1518115723171789
26.716,1.9088552476012268,-1.1368518320249166
26.72,-1.4374061694007545,-2.443671417811828
26.724,-1.7618166692315773,-6.793451781980124
26.728,0.5202437536204032,-5.819719892929939
26.732,2.494274465425969,2.5498889047794364
26.736,1.9106335992343388,5.340723772371803
26.74,-0.08058621797694077,1.515997562482056
26.744,-0.20219013690932686,1.9513060492389371
26.748,0.4654762725284378,3.3422647706616786
26.752,-1.5861469860979147,-1.6356049394297116
26.756,-3.8506890338662423,-6.09986321798376
26.76,-2.3111484639870303,-5.3548647927922275
26.764,-0.11318110573290241,-5.753057509537342
26.768,-1.2544841615434708,-9.580152219357267
26.772,-3.497526203529613,-12.53283841358975
26.776,-4.167491389227173,-12.318630734366273
26.78,-4.104854362797955,-11.21424834681941
26.784,-3.8519606500198655,-13.480249238448238
26.788,-3.04750000163457,-17.601507859380348
26.792,-2.864279193847165,-16.483769799994832
26.796,-4.59411139522963,-10.24196025148865
26.8,-7.049696240580296,-4.968537787692981
26.804,-7.756266965845521,-1.6414773531174802
26.808,-6.372225840260871,-0.41487633908979404
26.812,-4.811194467987296,-3.226723022409466
26.816,-4.066769990413196,-7.459289039154328
26.82,-3.74602011990901,-10.812969565570306
26.824,-4.17604757391887,-12.951603784903142
26.828,-5.429770246272452,-9.466405315773102
26.832,-5.927116284416999,-2.7777379090186116
26.836,-4.788027790313201,-3.9714259716721685
26.84,-2.8335302825356004,-10.261200380121338
26.844,-0.5105341636316192,-10.414763794169787
26.848,1.4170825948961951,-9.480823238119214
26.852,0.6590270253617683,-13.75767013066816
26.856,-2.5073564698603192,-13.14772347140493
26.86,-3.596700404842243,-4.217015233796914
26.864,-1.2107928280323166,1.2015423664119282
26.868,0.044568903511449154,-0.8347480143575581
26.872,-1.3005602747983898,-4.268632616834736
26.876,-0.3430165351356065,-7.013908312026146
26.88,3.798108887713628,-8.756574219585346
26.884,5.1561106864907265,-8.292390616948992
26.888,1.9628359978230945,-7.1408648983348115
26.892,-0.5755209700064086,-5.9835555655604935
26.896,0.12147739722152284,-3.9190228414647947
26.9,1.5152494028569699,-2.878747711259976
26.904,1.61311562894866,-3.528362861153525
26.908,0.38985418062083,-3.845670605199601
26.912,-1.1517732214957705,-5.660579191373117
26.916,-1.1053032821872684,-10.449675305448409
26.92,-0.031337492042377235,-12.701284102799548
26.924,-1.1463976314107676,-9.481439025771664
26.928,-3.3715040744158458,-6.59293729338637
26.932,-2.589721080304151,-7.519812226557846
26.936,-0.8352280865283754,-8.236743338232145
26.94,-1.9547044408423422,-6.786336278112358
26.944,-2.339563491591645,-7.359877681589907
26.948,0.5878786531926234,-11.369465519718233
26.952,1.3114762512934939,-13.432827357529789
26.956,-1.4399585384598872,-11.238632416874964
26.96,-1.4563414209889554,-9.57519971054225
26.964,1.095036046645209,-9.868191323607519
26.968,1.2506120473276745,-9.240452933134762
26.972,1.19729302479747,-8.926231316925495
26.976,3.4790142820091736,-9.052834792010117
26.98,3.4262364241605097,-6.729018183059978
26.984,0.04088740201232666,-7.0161959096768385
26.988,-1.0710764044472625,-13.319562384911336
26.992,0.49041096606391754,-14.00635738967918
26.996,0.9974987139289624,-4.3519060652541555
27.0,1.4236347834049052,1.3078404151852965
27.004,2.866494146722256,-2.5219099670515703
27.008,2.5308148283221796,-5.694127808135008
27.012,1.1842399453467944,-6.847061892647062
27.016,3.1532880410510353,-12.087683873237665
27.02,7.105904905113647,-17.99339848792833
27.024,7.482925900919556,-18.222145161896265
27.028,4.323151115016382,-14.308954866229556
27.032,2.9225581618798504,-10.593476871732548
27.036,4.702084225128574,-8.069495983388592
27.04,5.821396631898606,-6.405117852939966
27.044,4.987283896267844,-7.374190159643376
27.048,4.841394712881731,-11.61798490009707
27.052,5.2528169871099255,-13.305125604039915
27.056,4.282454533360401,-7.651616102688621
27.06,4.0465284336140765,-1.6530160170961068
27.064,6.000779360472293,-4.3125997809126915
27.068,6.289902352862473,-11.061795243448813
27.072,3.6794623843119307,-11.842134593223165
27.076,2.2465101353197126,-7.6427573496047785
27.08,3.0534740895655172,-5.704753214764793
27.084,4.016218767919433,-6.968466565196422
27.088,5.051351254097378,-9.17783777788398
27.092,5.660397330222523,-11.940332268501933
27.096,4.417669537653404,-13.314538358527074
27.1,2.429875913096466,-12.579031306415743
27.104,0.8541336235153549,-11.821345541985721
27.108,-0.5406699175427816,-9.172057398209716
27.112,-0.46742539342056943,-5.355805778759986
27.116,0.9351674765101636,-8.706692848269284
27.12,0.7223929705358367,-15.292598457576673
27.124,-0.633759746099603,-10.08129610855761
27.128,-0.6659251749893533,1.9477920153945263
27.132,-0.8489110637561206,3.8271041234758627
27.136,-1.747488780521179,-1.7613564203139305
27.14,-0.2441142653969708,-4.204987387715505
27.144,2.5514818660021112,-4.244938566552278
27.148,1.8928152319898794,-3.5632968104752365
27.152,-1.3915226059231753,-1.9518194201866663
27.156,-2.136155058138974,-1.3713128392287217
27.16,1.2526094783245014,0.16378829856490995
27.164,5.2033738971691275,3.6256622194105432
27.168,5.555943683437808,5.133108614539154
27.172,3.028230307350117,5.88225381427587
27.176,1.5306169380207417,5.65624973596411
27.18,0.8132237792007819,-1.776230831786819
27.184,-1.512742754916399,-9.544537628958636
27.188,-2.9744850935554568,-5.224649433477694
27.192,-1.1471727700957794,2.4751433017541444
27.196,0.6546879123466942,1.329847196119374
27.2,-0.0921442386346909,-1.665422727443996
27.204,-1.2474736993235531,-1.1184386332902392
27.208,-1.1058145074423589,-2.6130192236381475
27.212,-0.42881235469917645,-4.084397116642634
27.216,-0.6166643997433363,-0.35210276850287414
27.22,-2.3313253946147467,3.480060114924896
27.224,-4.122805893914222,4.306930642537779
27.228,-3.8026688354029936,7.523313599668924
27.232,-1.4313356113494935,11.685029213451472
27.236,1.0071727096325556,8.248414066319938
27.24,1.2643545540552816,0.11126148748502374
27.244,-1.114710538858735,-0.09141541905576389
27.248,-3.3965267366935676,7.999421211214113
27.252,-3.2744682164087124,12.794235184095314
27.256,-1.9077906456840328,12.435615270203655
27.26,-1.0345255595847842,13.112459823628683
27.264,-1.7670078972428191,11.91847266807585
27.268,-4.55615352062091,5.42369525093784
27.272,-6.552555195593083,1.1397332909030382
27.276,-5.231576998121349,2.306267952143884
27.28,-3.4121376091294344,2.6635870946121827
27.284,-2.8975307104105994,1.9717501892022256
27.288,-0.9368505279805874,3.386144563586967
27.292,2.2939898072560965,3.7767292311757785
27.296,3.8389914655619046,1.865682935743365
27.3,3.8542249308474696,-1.2384632159439803
27.304,3.113201502490554,-7.79424448837851
27.308,1.5674373586146655,-12.3363480762889
27.312,1.1142839764372936,-5.147335755227147
27.316,2.371073772145286,5.987353306643627
27.32,2.850810220989737,7.8999663765825545
27.324,1.6529971346102292,5.956495953101637
27.328,0.08779255912221018,7.85379679087
27.332,-0.4671577566838292,8.971458515089736
27.336,1.094069511455292,9.277293974981802
27.34,3.2772114776788834,13.43084154115634
27.344,3.1697207480166103,16.155244621407967
27.348,1.7687141409811822,13.37192178158599
27.352,1.317564329492909,11.584324965095988
27.356,0.6313493940124744,13.042559099063787
27.36,-0.5652296147811064,12.184025092460196
27.364,-0.12018242333797957,7.4772962887457055
27.368,1.4106865248009535,2.533119542273809
27.372,1.6590057529401911,1.5078794024681628
27.376,0.518953417747829,5.5908385746804825
27.38,-0.8439532949308308,8.126299015407248
27.384,-1.0218501019078459,2.881911190085674
27.388,1.0334038383037074,-3.069564595693251
27.392,3.3106970602029038,-0.8801099998761117
